year,pop,country,other_energycompile_price,electricitycompile_price,electricitycompile_peakprice
2059,47.870082509999996,MLI,0.08525019793588556,0.09627050797938459,0.6013588583493316
2060,48.50612517,MLI,0.08644370070698797,0.09761829509109597,0.6097778823662222
2061,49.111595588,MLI,0.0876539125168858,0.09898495122237132,0.6183147727193493
2062,49.717066005999996,MLI,0.0888810672921222,0.10037074053948451,0.6269711795374202
2063,50.322536424,MLI,0.09012540223421191,0.10177593090703729,0.6357487760509442
2064,50.928006841999995,MLI,0.09138715786549087,0.10320079393973582,0.6446492589156574
2065,51.53347726,MLI,0.09266657807560774,0.10464560505489212,0.6536743485404766
2066,52.095026896,MLI,0.09396391016866625,0.10611064352566062,0.6628257894200432
2067,52.656576532,MLI,0.09527940491102757,0.10759619253501987,0.6721053504719239
2068,53.218126168,MLI,0.09661331657978196,0.10910253923051015,0.6815148253785308
2069,53.779675804,MLI,0.0979659030118989,0.1106299747797373,0.6910560329338302
2070,54.34122544,MLI,0.09933742565406549,0.11217879442665361,0.7007308173949038
2071,54.873282306,MLI,0.1007281496132224,0.11374929754862677,0.7105410488384325
2072,55.405339172,MLI,0.10213834370780753,0.11534178771430754,0.7204886235221706
2073,55.937396038,MLI,0.10356828051971684,0.11695657274230785,0.730575464251481
2074,56.469452904,MLI,0.10501823644699287,0.11859396476070017,0.7408035207510018
2075,57.00150977,MLI,0.10648849175725078,0.12025428026734997,0.7511747700415158
2076,57.48782397,MLI,0.10797933064185229,0.12193784019109287,0.7616912168220971
2077,57.974138169999996,MLI,0.10949104127083822,0.12364496995376817,0.7723548938576065
2078,58.46045237,MLI,0.11102391584862996,0.12537599953312092,0.783167862371613
2079,58.946766569999994,MLI,0.11257825067051078,0.12713126352658463,0.7941322124448156
2080,59.43308077,MLI,0.11415434617989793,0.1289111012159568,0.805250063419043
2081,59.875823516,MLI,0.11575250702641651,0.13071585663298022,0.8165235643069096
2082,60.318566262,MLI,0.11737304212478634,0.13254587862584194,0.8279548942072064
2083,60.761309008,MLI,0.11901626471453336,0.13440152092660373,0.8395462627261072
2084,61.204051754,MLI,0.12068249242053683,0.1362831422195762,0.8512999104042728
2085,61.6467945,MLI,0.12237204731442435,0.13819110621065026,0.8632181091499326
2086,62.044745834,MLI,0.12408525597682629,0.14012578169759937,0.8753031626780317
2087,62.442697167999995,MLI,0.12582244956050187,0.14208754264136578,0.8875574069555241
2088,62.840648502,MLI,0.1275839638543489,0.1440767682383449,0.8999832106529014
2089,63.238599836,MLI,0.12937013934830977,0.14609384299368172,0.912582975602042
2090,63.63655117,MLI,0.1311813212991861,0.14813915679559328,0.9253591372604707
2091,63.988758006,MLI,0.1330178597973747,0.1502131049907316,0.9383141651821173
2092,64.340964842,MLI,0.13488010983453796,0.15231608846060185,0.951450563494667
2093,64.693171678,MLI,0.1367684313722215,0.15444851369905027,0.9647708713835923
2094,65.04537851399999,MLI,0.1386831894114326,0.156610792890837,0.9782776635829626
2095,65.39758535,MLI,0.14062475406319266,0.15880334399130872,0.9919735508731241
2096,65.70910773599999,MLI,0.14259350062007736,0.16102659080718704,1.005861180585348
2097,66.020630122,MLI,0.14458980962875845,0.16328096307848766,1.0199432371135428
2098,66.332152508,MLI,0.14661406696356108,0.1655668965615865,1.0342224424331325
2099,66.643674894,MLI,0.14866666390105093,0.1678848331134487,1.0487015566271964
2020,0.43166853,MLT,0.0638399319900115,0.07779915128216765,0.34966605024005065
2021,0.432664966,MLT,0.06473369103787167,0.078888339400118,0.3545613749434114
2022,0.433661402,MLT,0.06563996271240188,0.07999277615171965,0.35952523419261917
2023,0.434657838,MLT,0.06655892219037551,0.08111267501784372,0.36455858747131586
2024,0.435654274,MLT,0.06749074710104078,0.08224825246809353,0.3696624076959143
2025,0.43665071,MLT,0.06843561756045535,0.08339972800264685,0.3748376814036571
2026,0.4371756504,MLT,0.06939371620630173,0.08456732419468391,0.3800854089433083
2027,0.4377005908,MLT,0.07036522823318996,0.08575126673340948,0.3854066046685146
2028,0.43822553119999996,MLT,0.07135034142845462,0.0869517844676772,0.3908022971338738
2029,0.43875047159999997,MLT,0.07234924620845298,0.08816910945022469,0.39627352929374804
2030,0.439275412,MLT,0.07336213565537132,0.08940347698252783,0.40182135870386054
2031,0.43924715859999997,MLT,0.07438920555454652,0.09065512566028322,0.4074468577257146
2032,0.43921890519999995,MLT,0.07543065443231017,0.09192429741952719,0.4131511137338746
2033,0.4391906518,MLT,0.07648668359436252,0.09321123758340058,0.41893522932614885
2034,0.4391623984,MLT,0.07755749716468359,0.0945161949095682,0.42480032253671496
2035,0.439134145,MLT,0.07864330212498916,0.09583942163830216,0.43074752705222896
2036,0.4388030542,MLT,0.079744308354739,0.09718117354123838,0.43677799243096016
2037,0.4384719634,MLT,0.08086072867170535,0.09854170997081572,0.44289288432499363
2038,0.43814087259999995,MLT,0.08199277887310923,0.09992129391040715,0.44909338470554355
2039,0.43780978179999996,MLT,0.08314067777733275,0.10132019202515284,0.4553806920914212
2040,0.437478691,MLT,0.08430464726621541,0.10273867471350498,0.4617560217807011
2041,0.437176014,MLT,0.08548491232794242,0.10417701615949405,0.4682206060856309
2042,0.436873337,MLT,0.08668170110053361,0.10563549438572697,0.4747756945708297
2043,0.43657066,MLT,0.08789524491594108,0.10711439130712716,0.4814225542948213
2044,0.43626798299999997,MLT,0.08912577834476426,0.10861399278542694,0.4881624700549488
2045,0.435965306,MLT,0.09037353924159096,0.11013458868442291,0.4949967446357181
2046,0.4359020808,MLT,0.09163876879097323,0.11167647292600484,0.5019266990606182
2047,0.4358388556,MLT,0.09292171155404685,0.11323994354696891,0.5089536728474668
2048,0.4357756304,MLT,0.0942226155158035,0.11482530275662647,0.5160790242673314
2049,0.43571240520000004,MLT,0.09554173213302476,0.11643285699521924,0.523304130607074
2050,0.43564918,MLT,0.0968793163828871,0.11806291699315231,0.5306303884355731
2051,0.43579673020000004,MLT,0.09823562681224753,0.11971579783105644,0.5380592138736711
2052,0.4359442804,MLT,0.099610925587619,0.12139181900069124,0.5455920428679024
2053,0.4360918306,MLT,0.10100547854584567,0.12309130446670091,0.553230331468053
2054,0.43623938079999997,MLT,0.10241955524548751,0.12481458272923472,0.5609755561086057
2055,0.436386931,MLT,0.10385342901892435,0.12656198688744402,0.5688292138941262
2056,0.4366379488,MLT,0.10530737702518929,0.12833385470386824,0.576792822888644
2057,0.4368889666,MLT,0.10678168030354195,0.13013052866972238,0.584867922409085
2058,0.4371399844,MLT,0.10827662382779153,0.1319523560710985,0.5930560733228122
2059,0.4373910022,MLT,0.10979249656138061,0.13379968905609388,0.6013588583493316
2060,0.43764202,MLT,0.11132959151323994,0.1356728847028792,0.6097778823662222
2061,0.437788387,MLT,0.11288820579442531,0.1375723050887195,0.6183147727193493
2062,0.437934754,MLT,0.11446864067554727,0.13949831735996157,0.6269711795374202
2063,0.438081121,MLT,0.11607120164500494,0.14145129380300103,0.6357487760509442
2064,0.438227488,MLT,0.117696198468035,0.14343161191624304,0.6446492589156574
2065,0.438373855,MLT,0.1193439452465875,0.14543965448307045,0.6536743485404766
2066,0.4384127884,MLT,0.12101476048003972,0.14747580964583343,0.6628257894200432
2067,0.43845172179999997,MLT,0.12270896712676027,0.14954047098087508,0.6721053504719239
2068,0.4384906552,MLT,0.12442689266653492,0.15163403757460733,0.6815148253785308
2069,0.4385295886,MLT,0.1261688691638664,0.15375691410065184,0.6910560329338302
2070,0.438568522,MLT,0.12793523333216053,0.15590951089806096,0.7007308173949038
2071,0.43861874980000004,MLT,0.12972632659881078,0.15809224405063382,0.7105410488384325
2072,0.4386689776,MLT,0.13154249517119412,0.1603055354673427,0.7204886235221706
2073,0.43871920540000003,MLT,0.13338409010359084,0.1625498129638855,0.730575464251481
2074,0.4387694332,MLT,0.13525146736504112,0.1648255103453799,0.7408035207510018
2075,0.438819661,MLT,0.1371449879081517,0.16713306749021523,0.7511747700415158
2076,0.4390679082,MLT,0.13906501773886581,0.16947293043507825,0.7616912168220971
2077,0.4393161554,MLT,0.14101192798720993,0.17184555146116934,0.7723548938576065
2078,0.4395644026,MLT,0.14298609497903086,0.17425138918162572,0.783167862371613
2079,0.4398126498,MLT,0.1449879003087373,0.17669090863016848,0.7941322124448156
2080,0.440060897,MLT,0.1470177309130596,0.17916458135099084,0.805250063419043
2081,0.440625299,MLT,0.14907597914584245,0.1816728854899047,0.8165235643069096
2082,0.441189701,MLT,0.15116304285388424,0.18421630588676338,0.8279548942072064
2083,0.441754103,MLT,0.15327932545383863,0.18679533416917807,0.8395462627261072
2084,0.442318505,MLT,0.15542523601019237,0.18941046884754656,0.8512999104042728
2085,0.442882907,MLT,0.15760118931433506,0.19206221541141222,0.8632181091499326
2086,0.44376213059999997,MLT,0.15980760596473575,0.19475108642717198,0.8753031626780317
2087,0.4446413542,MLT,0.16204491244824207,0.1974776016371524,0.8875574069555241
2088,0.4455205778,MLT,0.16431354122251746,0.20024228806007252,0.8999832106529014
2089,0.4463998014,MLT,0.16661393079963271,0.20304568009291354,0.912582975602042
2090,0.447279025,MLT,0.1689465258308276,0.20588831961421433,0.9253591372604707
2091,0.4484089796,MLT,0.17131177719245919,0.20877075608881335,0.9383141651821173
2092,0.4495389342,MLT,0.1737101420731536,0.21169354667405674,0.951450563494667
2093,0.4506688888,MLT,0.17614208406217777,0.21465725632749352,0.9647708713835923
2094,0.45179884340000004,MLT,0.17860807323904826,0.21766245791607844,0.9782776635829626
2095,0.452928798,MLT,0.18110858626439494,0.22070973232690355,0.9919735508731241
2096,0.45416843960000003,MLT,0.18364410647209647,0.2237996685794802,1.005861180585348
2097,0.45540808120000004,MLT,0.18621512396270581,0.22693286393959292,1.0199432371135428
2098,0.4566477228,MLT,0.1888221356981837,0.23010992403474723,1.0342224424331325
2099,0.4578873644,MLT,0.19146564559795828,0.2333314629712337,1.0487015566271964
2020,50.92212565,MMR,0.06572292104621145,0.0664139096311187,0.34966605024005065
2021,51.208352526,MMR,0.06664304194085842,0.06734370436595437,0.3545613749434114
2022,51.494579402,MMR,0.06757604452803044,0.06828651622707774,0.35952523419261917
2023,51.780806278,MMR,0.06852210915142287,0.06924252745425682,0.36455858747131586
2024,52.067033154,MMR,0.06948141867954279,0.07021192283861642,0.3696624076959143
2025,52.35326003,MMR,0.07045415854105638,0.07119488975835706,0.3748376814036571
2026,52.58960577,MMR,0.07144051676063118,0.07219161821497405,0.3800854089433083
2027,52.82595151,MMR,0.07244068399528002,0.0732023008699837,0.3854066046685146
2028,53.06229725,MMR,0.07345485357121394,0.07422713308216347,0.3908022971338738
2029,53.298642990000005,MMR,0.07448322152121094,0.07526631294531376,0.39627352929374804
2030,53.53498873,MMR,0.0755259866225079,0.07632004132654815,0.40182135870386054
2031,53.667250084,MMR,0.076583350435223,0.07738852190511983,0.4074468577257146
2032,53.799511438,MMR,0.07765551734131612,0.07847196121179151,0.4131511137338746
2033,53.931772792,MMR,0.07874269458409455,0.07957056866875659,0.41893522932614885
2034,54.064034146,MMR,0.07984509230827187,0.08068455663011918,0.42480032253671496
2035,54.1962955,MMR,0.08096292360058768,0.08181414042294086,0.43074752705222896
2036,54.25730712,MMR,0.08209640453099591,0.08295953838886203,0.43677799243096016
2037,54.31831874,MMR,0.08324575419442985,0.08412097192630609,0.44289288432499363
2038,54.37933036,MMR,0.08441119475315187,0.08529866553327438,0.44909338470554355
2039,54.44034198,MMR,0.08559295147969599,0.08649284685074023,0.4553806920914212
2040,54.5013536,MMR,0.08679125280041174,0.08770374670665058,0.4617560217807011
2041,54.501106122,MMR,0.08800633033961751,0.08893159916054369,0.4682206060856309
2042,54.500858644000004,MMR,0.08923841896437215,0.0901766415487913,0.4747756945708297
2043,54.500611166,MMR,0.09048775682987337,0.09143911453047439,0.4814225542948213
2044,54.500363688,MMR,0.0917545854254916,0.09271926213390103,0.4881624700549488
2045,54.50011621,MMR,0.09303914962144848,0.09401733180377564,0.4949967446357181
2046,54.487700612000005,MMR,0.09434169771614875,0.0953335744490285,0.5019266990606182
2047,54.475285014,MMR,0.09566248148417483,0.0966682444913149,0.5089536728474668
2048,54.462869416000004,MMR,0.09700175622495329,0.09802159991419332,0.5160790242673314
2049,54.450453818,MMR,0.09835978081210263,0.09939390231299203,0.523304130607074
2050,54.43803822,MMR,0.09973681774347207,0.10078541694537392,0.5306303884355731
2051,54.402475904,MMR,0.10113313319188068,0.10219641278260916,0.5380592138736711
2052,54.366913588,MMR,0.102548997056567,0.10362716256156569,0.5455920428679024
2053,54.331351272,MMR,0.10398468301535894,0.10507794283742761,0.553230331468053
2054,54.295788956,MMR,0.10544046857757397,0.10654903403715159,0.5609755561086057
2055,54.26022664,MMR,0.10691663513766,0.10804072051367171,0.5688292138941262
